observation_month,available_date,effective_score,regime,structural_support_score,observed_conditions_score,structural_support_z,observed_conditions_z,anfci_z,real_yield_z,term_premium_z,reserves_z,anfci,dfii10,term_premium,reserves_3m_pct
2015-11,2015-12-31,55.3577182488,NEUTRAL,55.3577182488,57.5835900583,0.3214630949,0.4550154035,0.4550154035,0.3501832891,0.6409316174,-0.1602779303,-0.48325,0.6926315789473684,0.28039473684210525,-4.796261057855777
2015-12,2016-01-31,55.1056033030,NEUTRAL,55.1056033030,55.8703033839,0.3063361982,0.3522182030,0.3522182030,0.3036452426,0.7363748627,-0.1668935156,-0.37925,0.7277272727272728,0.24322272727272728,-8.275792947678518
2016-01,2016-02-29,54.7329513074,NEUTRAL,56.1046988935,54.7329513074,0.3662819336,0.2839770784,0.2839770784,0.3579903215,0.9927869508,-0.1696266163,-0.3094,0.6652631578947369,0.1490578947368421,-9.858294309272242
2016-02,2016-03-31,54.5720735235,NEUTRAL,58.9159267676,54.5720735235,0.5349556061,0.2743244114,0.2743244114,0.5467366436,1.4803303464,-0.1615689771,-0.298,0.472,-0.030940000000000002,-5.1755398635969225
2016-03,2016-04-30,55.4282841843,NEUTRAL,58.8279217164,55.4282841843,0.5296753030,0.3256970511,0.3256970511,0.6739571730,1.2632031195,-0.1441561317,-0.3485,0.3372727272727273,0.03745909090909091,4.430412953373053
2016-04,2016-05-31,55.2591105767,NEUTRAL,59.7878231509,55.2591105767,0.5872693891,0.3155466346,0.3155466346,0.8135024888,1.3736346296,-0.1536061969,-0.3372,0.19047619047619047,-0.010442857142857143,-0.9013453813249472
2016-05,2016-06-30,55.0875017803,NEUTRAL,59.4283415316,55.0875017803,0.5657004919,0.3052501068,0.3052501068,0.7773871693,1.3382669419,-0.1581022505,-0.326,0.2119047619047619,-0.006352380952380952,-3.6716919029752937
2016-06,2016-07-31,54.5834081683,NEUTRAL,60.2972066148,54.5834081683,0.6178323969,0.2750044901,0.2750044901,0.8041140819,1.5552751617,-0.1630641462,-0.295,0.1740909090909091,-0.09436363636363637,-6.314230467564375
2016-07,2016-08-31,54.3752124130,NEUTRAL,61.5900303713,54.3752124130,0.6954018223,0.2625127448,0.2625127448,0.9351842656,1.7399119930,-0.1560017143,-0.28159999999999996,0.0385,-0.17414000000000002,-2.1965682149208243
2016-08,2016-09-30,54.3286753272,NEUTRAL,60.8233921381,54.3286753272,0.6494035283,0.2597205196,0.2597205196,0.8671095083,1.6220163160,-0.1512322308,-0.27725,0.08826086956521738,-0.14408260869565218,0.23249363246971022
2016-09,2016-10-31,53.3811333456,NEUTRAL,59.8209731888,53.3811333456,0.5892583913,0.2028680007,0.2028680007,0.8234248538,1.4920067509,-0.1612660402,-0.2178,0.11571428571428573,-0.10748095238095237,-5.520080271447969
2016-10,2016-11-30,54.0472051709,NEUTRAL,59.1962666183,54.0472051709,0.5517759971,0.2428323103,0.2428323103,0.8298899452,1.3056310273,-0.1712492943,-0.2555,0.0975,-0.047635,-11.215508301435651
2016-11,2016-12-31,55.9269060754,NEUTRAL,56.4144742621,55.9269060754,0.3848684557,0.3556143645,0.3556143645,0.5712469226,0.7825396858,-0.1699271500,-0.36725,0.32,0.14154,-10.319937039128124
2016-12,2017-01-31,53.2018047418,NEUTRAL,53.2018047418,56.7523182826,0.1921082845,0.4051390970,0.4051390970,0.2950642734,0.2350352968,-0.1668055291,-0.417,0.5561904761904761,0.34254285714285715,-8.407809017014788
2017-01,2017-02-28,54.2356615861,NEUTRAL,54.2356615861,56.7282619861,0.2541396952,0.4036957192,0.4036957192,0.4342563193,0.3247459152,-0.1461391729,-0.415,0.421,0.306725,2.663681258528028
2017-02,2017-03-31,54.4578250071,NEUTRAL,54.4578250071,56.9484064768,0.2674695004,0.4169043886,0.4169043886,0.4451872351,0.3466071331,-0.1388207551,-0.42725,0.39999999999999997,0.2960894736842105,6.788719711697144
2017-03,2017-04-30,54.2420623966,NEUTRAL,54.2420623966,57.2747819777,0.2545237438,0.4364869187,0.4364869187,0.3333123928,0.3664559447,-0.1181602809,-0.4468,0.4856521739130435,0.28672608695652174,18.251829013779375
2017-04,2017-05-31,56.0123127355,NEUTRAL,56.0123127355,57.5511054862,0.3607387641,0.4530663292,0.4530663292,0.4308849834,0.7001032004,-0.1410994564,-0.46375,0.3910526315789474,0.15942105263157894,5.789944422316684
2017-05,2017-06-30,55.8120660871,NEUTRAL,55.8120660871,58.1146429579,0.3487239652,0.4868785775,0.4868785775,0.3273862168,0.7337634783,-0.1531324117,-0.49924999999999997,0.4668181818181818,0.14254999999999998,-0.7768570384748319
2017-06,2017-07-31,56.7959809618,NEUTRAL,56.7959809618,58.6718839108,0.4077588577,0.5203130346,0.5203130346,0.3228139642,0.9511764932,-0.1632680612,-0.5354,0.4581818181818182,0.0562,-6.331498718888218
2017-07,2017-08-31,55.8180420858,NEUTRAL,55.8180420858,59.3111032015,0.3490825251,0.5586661921,0.5586661921,0.1980731957,0.7885554425,-0.1489647297,-0.5775,0.546,0.11113500000000001,1.8545439766399996
2017-08,2017-09-30,56.7610313101,NEUTRAL,56.7610313101,58.7622876644,0.4056618786,0.5257372599,0.5257372599,0.3251344728,0.9125534438,-0.1407776621,-0.5529999999999999,0.43347826086956526,0.05980869565217391,6.4330301922734145
2017-09,2017-10-31,56.9045136738,NEUTRAL,56.9045136738,58.0229040422,0.4142708204,0.4813742425,0.4813742425,0.3955754535,0.9269908403,-0.1468572546,-0.5176000000000001,0.368,0.04881,2.310354170770257
2017-10,2017-11-30,55.3248781299,NEUTRAL,55.3248781299,58.6023046710,0.3194926878,0.5161382803,0.5161382803,0.2106552687,0.7043558235,-0.1531786212,-0.56025,0.49809523809523815,0.12635238095238094,-1.6106973491218146
2017-11,2017-12-31,55.5751627386,NEUTRAL,55.5751627386,59.1098148152,0.3345097643,0.5465888889,0.5465888889,0.2015546606,0.7452212640,-0.1553257563,-0.6014999999999999,0.4957142857142857,0.1068095238095238,-2.9456394589067014
2017-12,2018-01-31,55.1964166795,NEUTRAL,55.1964166795,58.9931238155,0.3117850008,0.5395874289,0.5395874289,0.1791763275,0.6802399091,-0.1518636624,-0.6066,0.503,0.126465,-0.5099631266470173
2018-01,2018-02-28,54.0918280604,NEUTRAL,54.0918280604,59.0697140908,0.2455096836,0.5441828454,0.5441828454,0.1192456669,0.4721206652,-0.1535104431,-0.6225,0.54,0.20057142857142857,-1.7916671123328287
2018-02,2018-03-31,51.1220896038,NEUTRAL,51.1220896038,57.8513561673,0.0673253762,0.4710813700,0.4710813700,-0.1847446239,0.1381879977,-0.1552232390,-0.56125,0.7573684210526316,0.321,-2.6993827604313014
2018-03,2018-04-30,51.1282961903,NEUTRAL,51.1282961903,56.5102542654,0.0676977714,0.3906152559,0.3906152559,-0.1814267332,0.2189941875,-0.1573916245,-0.4946,0.7519047619047619,0.2882619047619047,-4.002134980751104
2018-04,2018-05-31,51.0224106478,NEUTRAL,51.0224106478,56.2426606474,0.0613446389,0.3745596388,0.3745596388,-0.1749059080,0.2084943030,-0.1627694783,-0.491,0.7414285714285714,0.28833333333333333,-6.85414520586487
2018-05,2018-06-30,50.0506414956,NEUTRAL,50.0506414956,57.0286348967,0.0030384897,0.4217180938,0.4217180938,-0.3136330735,0.0706530060,-0.1665840673,-0.5475000000000001,0.8359090909090909,0.33442727272727274,-9.550876039601475
2018-06,2018-07-31,50.5948967809,NEUTRAL,50.5948967809,56.6413538093,0.0356938069,0.3984812286,0.3984812286,-0.2685272900,0.1765291066,-0.1637078178,-0.5364000000000001,0.7947619047619048,0.2913,-8.16127791282063
2018-07,2018-08-31,50.9209451171,NEUTRAL,50.9209451171,56.6445193193,0.0552567070,0.3986711592,0.3986711592,-0.2517414494,0.2311920319,-0.1570949135,-0.5485,0.7747619047619048,0.26717142857142856,-5.138434855475282
2018-08,2018-09-30,51.1606009333,NEUTRAL,51.1606009333,57.4796774643,0.0696360560,0.4487806479,0.4487806479,-0.2861892728,0.2760977923,-0.1601449433,-0.6077999999999999,0.79,0.24713913043478258,-6.721705061343841
2018-09,2018-10-31,50.1702577839,NEUTRAL,50.1702577839,57.6431257754,0.0102154670,0.4585875465,0.4585875465,-0.4321978782,0.1553179145,-0.1408457146,-0.6295,0.8810526315789474,0.28568421052631576,-5.582459616858005
2018-10,2018-11-30,48.2515498644,NEUTRAL,48.2515498644,57.0286737057,-0.1049070081,0.4217204223,0.4217204223,-0.7103665117,-0.0062212616,-0.1247606816,-0.60325,1.040909090909091,0.33627727272727276,-7.440069148316053
2018-11,2018-12-31,47.0454776714,NEUTRAL,47.0454776714,55.8110461697,-0.1772713397,0.3486627702,0.3486627702,-0.8834460129,0.0937094921,-0.2680116082,-0.5476,1.113,0.296625,-7.710767525653905
2018-12,2019-01-31,47.3899915841,NEUTRAL,47.3899915841,53.4782274524,-0.1566005050,0.2086936471,0.2086936471,-0.7658772552,0.5738823366,-0.6431007483,-0.454,1.016315789473684,0.13123157894736842,-9.346630286493863
2019-01,2019-02-28,46.9406583352,NEUTRAL,46.9406583352,54.5938088246,-0.1835604999,0.2756285295,0.2756285295,-0.6360330892,0.7875023873,-1.1613398271,-0.5095000000000001,0.92,0.054747619047619045,-10.249010682190951
2019-02,2019-03-31,50.2413493777,NEUTRAL,50.2413493777,56.9353648373,0.0144809627,0.4161218902,0.4161218902,-0.4583651898,0.8321183571,-0.7319512069,-0.59425,0.7994736842105263,0.03477368421052631,-5.631294003021869
2019-03,2019-04-30,53.5667006425,NEUTRAL,53.5667006425,59.1080186810,0.2140020386,0.5464811209,0.5464811209,-0.2407225395,0.9872975159,-0.4370479430,-0.6462,0.6580952380952381,-0.02322857142857143,-2.3441163528316156
2019-04,2019-05-31,52.7503334721,NEUTRAL,52.7503334721,60.5134259389,0.1650200083,0.6308055563,0.6308055563,-0.1505408123,1.0233797408,-0.8435644516,-0.6665000000000001,0.5957142857142858,-0.041223809523809524,-6.9308375254012455
2019-05,2019-06-30,54.0376394716,NEUTRAL,54.0376394716,60.4619617912,0.2422583683,0.6277177075,0.6277177075,-0.1226437442,1.1980571440,-0.7340976342,-0.656,0.5686363636363636,-0.10613636363636364,-5.853359744019504
2019-06,2019-07-31,56.3420104270,NEUTRAL,56.3420104270,59.6201216402,0.3805206256,0.5772072984,0.5772072984,0.2018065614,1.6142900736,-0.8712214309,-0.633,0.374,-0.24891999999999997,-7.245657660012251
2019-07,2019-08-31,59.7147263317,NEUTRAL,60.1450310634,59.7147263317,0.6087018638,0.5828835799,0.5828835799,0.3080841731,1.5720660123,-0.0282263101,-0.63125,0.3063636363636364,-0.23975,1.9325375474116946
2019-08,2019-09-30,56.3656476083,NEUTRAL,61.6236889579,56.3656476083,0.6974213375,0.3819388565,0.3819388565,0.7892139693,2.1034182684,-0.4848857442,-0.5784,0.04,-0.4218318181818182,-2.9799101579518705
2019-09,2019-10-31,55.0638840793,NEUTRAL,58.4333359609,55.0638840793,0.5060001577,0.3038330448,0.3038330448,0.6411410986,1.9298435712,-0.8508170840,-0.5622499999999999,0.1125,-0.37432,-6.949121341470299
2019-10,2019-11-30,54.2902782317,NEUTRAL,58.7013647213,54.2902782317,0.5220818833,0.2574166939,0.2574166939,0.5643379572,1.7628172278,-0.4962443458,-0.55525,0.1459090909090909,-0.32750454545454544,-3.311843484913557
2019-11,2019-12-31,57.9974241889,NEUTRAL,60.4891345032,57.9974241889,0.6293480702,0.4798454513,0.4798454513,0.5015090669,1.4659041162,0.0701336463,-0.6093999999999999,0.17157894736842105,-0.23682631578947366,1.8694451116982869
2019-12,2020-01-31,54.2027315970,NEUTRAL,66.5660824341,54.2027315970,0.9939649460,0.2521638958,0.2521638958,0.5414926187,1.3649211777,1.8172820919,-0.5625,0.14476190476190476,-0.20764285714285716,17.98037525416538
2020-01,2020-02-29,58.2036553098,NEUTRAL,65.0407849299,58.2036553098,0.9024470958,0.4922193186,0.4922193186,0.7449023830,1.5461176633,0.8265490182,-0.617,0.03666666666666667,-0.26535238095238095,8.939800579900826
2020-02,2020-03-31,56.5521672579,NEUTRAL,66.5652018688,56.5521672579,0.9939121121,0.3931300355,0.3931300355,1.0329161506,1.9838969602,0.5657053022,-0.599,-0.11157894736842106,-0.40367368421052635,6.535153995848564
2020-03,2020-04-30,0.2476428575,RESTRICTIVE,63.5233653996,0.2476428575,0.8114019240,-2.9851414286,-2.9851414286,1.0343424535,2.1964066710,3.0000000000,0.123,-0.11681818181818181,-0.47294545454545456,32.38908256841857
2020-04,2020-05-31,0.0000000000,RESTRICTIVE,67.4021812071,0.0000000000,1.0441308724,-3.0000000000,-3.0000000000,1.7063429418,2.4701805479,3.0000000000,0.33775,-0.4457142857142857,-0.559052380952381,95.45009657609592
2020-05,2020-06-30,21.6352441845,RESTRICTIVE,72.6884618808,21.6352441845,1.3613077129,-1.7018853489,-1.7018853489,1.6751568064,2.4719593939,3.0000000000,-0.1244,-0.4415,-0.573475,100.93490868869925
2020-06,2020-07-31,45.7667291331,NEUTRAL,74.5296896357,45.7667291331,1.4717813781,-0.2539962520,-0.2539962520,1.8640212878,2.3937770939,1.8833233828,-0.4575,-0.5445454545454546,-0.5665818181818182,33.46112042637968
2020-07,2020-08-31,49.2615258117,NEUTRAL,64.7987427491,49.2615258117,0.8879245649,-0.0443084513,-0.0443084513,2.4171241008,2.4791721194,-1.3002895092,-0.507,-0.8327272727272728,-0.6144318181818181,-17.215750352469115
2020-08,2020-09-30,53.6679662250,NEUTRAL,67.5755059510,53.6679662250,1.0545303571,0.2200779735,0.2200779735,2.6972167579,2.3793554895,-1.0785287926,-0.567,-1.0114285714285716,-0.6078047619047618,-13.84118937231652
2020-09,2020-10-31,60.4698589015,SUPPORTIVE,71.0778920811,60.4698589015,1.2646735249,0.6281915341,0.6281915341,2.5389807429,2.2764815148,-0.3849596923,-0.6575,-0.9766666666666668,-0.5978619047619047,-2.721707467153811
2020-10,2020-11-30,53.7239737405,NEUTRAL,70.9756694248,53.7239737405,1.2585401655,0.2234384244,0.2234384244,2.3404076892,2.0578789909,0.4124355575,-0.5726,-0.9166666666666666,-0.5468380952380952,10.152251849903182
2020-11,2020-12-31,52.9260167948,NEUTRAL,68.9062770169,52.9260167948,1.1343766210,0.1755610077,0.1755610077,2.1322879494,1.8639836593,0.3656738676,-0.5635,-0.8421052631578947,-0.49895263157894737,9.512130503864991
2020-12,2021-01-31,54.0993941123,NEUTRAL,69.7878293766,54.0993941123,1.1872697626,0.2459636467,0.2459636467,2.3389592292,1.7741458321,0.3900103424,-0.5792499999999999,-0.9822727272727273,-0.4784818181818182,9.961554120781212
2021-01,2021-02-28,55.5332175458,NEUTRAL,69.0954440365,55.5332175458,1.1457266422,0.3319930527,0.3319930527,2.3117917046,1.5607598866,0.3783619248,-0.5976,-1.0005263157894737,-0.41485263157894736,9.796891884527149
2021-02,2021-03-31,59.1190786975,NEUTRAL,67.8667080427,59.1190786975,1.0720024826,0.5471447218,0.5471447218,2.1220010073,1.2635661464,0.3552980547,-0.6435,-0.9221052631578948,-0.32094736842105265,9.254788827215666
2021-03,2021-04-30,59.7521040621,NEUTRAL,67.0646416521,59.7521040621,1.0238784991,0.5851262437,0.5851262437,1.6078652594,0.5792442776,1.3232782157,-0.65275,-0.6643478260869565,-0.10919130434782609,24.15017058724804
2021-04,2021-05-31,60.6292336896,SUPPORTIVE,66.4260220510,60.6292336896,0.9855613231,0.6377540214,0.6377540214,1.6687860357,0.4861651989,1.1495400363,-0.6648000000000001,-0.7145454545454546,-0.08434090909090909,21.064157915503223
2021-05,2021-06-30,60.7107319963,SUPPORTIVE,65.2844897764,60.7107319963,0.9170693866,0.6426439198,0.6426439198,1.8725611850,0.5201065317,0.6329659099,-0.6665000000000001,-0.8470000000000001,-0.09831999999999999,12.946138639723115
2021-06,2021-07-31,61.7225469948,SUPPORTIVE,61.7225469948,62.7492656121,0.7033528197,0.7649559367,0.7649559367,1.7895412049,0.6236809797,-0.3647668426,-0.6942499999999999,-0.8236363636363637,-0.1325318181818182,-2.46044927946768
2021-07,2021-08-31,62.9613219236,SUPPORTIVE,66.0417692274,62.9613219236,0.9625061536,0.7776793154,0.7776793154,2.0726093965,0.9348753159,0.0648605868,-0.699,-1.0090476190476192,-0.22696666666666668,4.050433646735185
2021-08,2021-09-30,61.8516342154,SUPPORTIVE,67.5975464340,61.8516342154,1.0558527860,0.7110980529,0.7110980529,2.1154380717,0.9779892273,0.4188857923,-0.6875,-1.0654545454545454,-0.24381818181818182,9.528332183146237
2021-09,2021-10-31,64.4937211241,SUPPORTIVE,66.4496415862,64.4937211241,0.9869784952,0.8696232674,0.8696232674,1.9006447186,0.7922171551,0.3854288395,-0.72275,-0.9695238095238095,-0.19274761904761903,9.113357495825603
2021-10,2021-11-30,61.6417905637,SUPPORTIVE,61.6417905637,61.6858904653,0.6985074338,0.7011534279,0.7011534279,1.8282826531,0.3264830827,-0.0618894284,-0.6898,-0.9525,-0.059550000000000006,2.329075279385373
2021-11,2021-12-31,52.9319702939,NEUTRAL,59.0363323975,52.9319702939,0.5421799438,0.1759182176,0.1759182176,1.9598142240,0.2582613066,-0.2252739728,-0.58675,-1.0565,-0.04061,-0.11848125174555024
2021-12,2022-01-31,47.7229742959,NEUTRAL,57.5888537504,47.7229742959,0.4553312250,-0.1366215422,-0.1366215422,1.8139325034,0.3775121215,-0.2334981825,-0.5298,-0.9931818181818183,-0.0761090909090909,-0.22184795076681807
2022-01,2022-02-28,49.6766621705,NEUTRAL,52.0143524742,49.6766621705,0.1208611485,-0.0194002698,-0.0194002698,1.2841929971,-0.1141200049,-0.6672281286,-0.55525,-0.6855,0.066815,-6.891937299646567
2022-02,2022-03-31,42.6693610147,NEUTRAL,47.6408878729,42.6693610147,-0.1415467276,-0.4398383391,-0.4398383391,1.0092864044,-0.3122842937,-0.8233506821,-0.47675,-0.5236842105263158,0.12541578947368423,-9.439321035550508
2022-03,2022-04-30,27.8248457678,RESTRICTIVE,44.6983496768,27.8248457678,-0.3180990194,-1.3305092539,-1.3305092539,1.3147753527,-0.5995920826,-0.6570700937,-0.306,-0.7186956521739131,0.20977391304347826,-6.96069866449508
2022-04,2022-05-31,27.6083940213,RESTRICTIVE,35.5030094230,27.6083940213,-0.8698194346,-1.3434963587,-1.3434963587,0.3602210157,-1.5067319440,-0.9892704515,-0.3012,-0.1365,0.480945,-12.227890502384774
2022-05,2022-06-30,16.3744052062,RESTRICTIVE,30.0710527521,16.3744052062,-1.1957368349,-2.0175356876,-2.0175356876,-0.2009265415,-1.5771943695,-0.9872907408,-0.16725,0.20952380952380953,0.5111238095238095,-12.299870366848287
2022-06,2022-07-31,8.3821863507,RESTRICTIVE,24.2668385312,8.3821863507,-1.5439896881,-2.4970688190,-2.4970688190,-0.7084401638,-1.6139386540,-1.3565111157,-0.06625,0.5257142857142857,0.5320904761904762,-18.26766205009296
2022-07,2022-08-31,12.0711834395,RESTRICTIVE,33.7821414196,12.0711834395,-0.9730715148,-2.2757289936,-2.2757289936,-0.7089546385,-0.5818546754,-0.3257477517,-0.0998,0.534,0.227425,-2.2541238217973603
2022-08,2022-09-30,21.6921306323,RESTRICTIVE,38.5948638437,21.6921306323,-0.6843081694,-1.6984721621,-1.6984721621,-0.4587022122,-0.2875625089,-0.2924957943,-0.20925,0.3895652173913044,0.14206086956521738,-1.7399536625350098
2022-09,2022-10-31,15.8486089757,RESTRICTIVE,27.8847432647,15.8486089757,-1.3269154041,-2.0490834615,-2.0490834615,-1.6683022071,-1.0636652240,-0.5266107239,-0.1278,1.1366666666666667,0.3781047619047619,-5.4148335174070255
2022-10,2022-11-30,9.7803852046,RESTRICTIVE,21.4303234344,9.7803852046,-1.7141805939,-2.4131768877,-2.4131768877,-2.3514070373,-1.4932790824,-0.5988593684,-0.036,1.59,0.515035,-6.571851851851851
2022-11,2022-12-31,19.3369702093,RESTRICTIVE,27.7551629852,19.3369702093,-1.3346902209,-1.8397817874,-1.8397817874,-2.1822609262,-0.9828815332,-0.3338366367,-0.14725,1.52,0.36660499999999996,-2.452061684623852
2022-12,2023-01-31,22.9677325443,RESTRICTIVE,34.1064339747,22.9677325443,-0.9536139615,-1.6219360473,-1.6219360473,-1.8796874794,-0.2622228416,-0.0506094777,-0.1864,1.3566666666666667,0.15212857142857145,1.9351158110624933
2023-01,2023-02-28,30.7849691703,RESTRICTIVE,37.4817753248,30.7849691703,-0.7510934805,-1.1529018498,-1.1529018498,-1.7438553791,0.0851431462,-0.1927598394,-0.28325,1.2945,0.04865,-0.3598285547899649
2023-02,2023-03-31,33.2163245877,RESTRICTIVE,34.9930924996,33.2163245877,-0.9004144500,-1.0070205247,-1.0070205247,-1.8899569650,-0.2355801387,-0.4691001717,-0.31125,1.4131578947368422,0.14619473684210527,-4.809663631529871
2023-03,2023-04-30,21.0508096576,RESTRICTIVE,37.8698389208,21.0508096576,-0.7278096648,-1.7369514205,-1.7369514205,-1.7700677220,-0.1411337013,0.7369141848,-0.1446,1.3608695652173914,0.11905217391304347,13.907171536130058
2023-04,2023-05-31,25.9870771070,RESTRICTIVE,39.8333944561,25.9870771070,-0.6099963326,-1.4407753736,-1.4407753736,-1.4814223911,0.4157776572,0.0664347769,-0.20375,1.1935,-0.047209999999999995,3.422486773097555
2023-05,2023-06-30,30.9638789915,RESTRICTIVE,41.9018289702,30.9638789915,-0.4858902618,-1.1421672605,-1.1421672605,-1.7054966599,0.4268358134,0.4772670598,-0.26525,1.36,-0.050695454545454544,9.708686368688756
2023-06,2023-07-31,31.1901524466,RESTRICTIVE,34.9178024093,31.1901524466,-0.9049318554,-1.1285908532,-1.1285908532,-1.9486583456,0.0976691732,-0.6401473961,-0.264,1.5476190476190477,0.04671904761904762,-7.738701975103501
2023-07,2023-08-31,33.7612705702,RESTRICTIVE,36.8775976165,33.7612705702,-0.7873441430,-0.9743237658,-0.9743237658,-1.9857766443,-0.1338135003,-0.0554626616,-0.29425,1.6030000000000002,0.11385,1.1668694419507242
2023-08,2023-09-30,33.6900091054,RESTRICTIVE,33.6900091054,36.1844044438,-0.9785994537,-0.8289357334,-0.8289357334,-2.2663868112,-0.5557183939,-0.2633568763,-0.323,1.8326086956521739,0.23707391304347827,-2.1484556181138426
2023-09,2023-10-31,31.4611848416,RESTRICTIVE,31.4611848416,35.0976024075,-1.1123289095,-0.8941438556,-0.8941438556,-2.4866354334,-0.9501554406,-0.1183809085,-0.3054,2.037,0.35145,-0.03919198301659543
2023-10,2023-11-30,26.9017030811,RESTRICTIVE,26.9017030811,32.8298801779,-1.3858978151,-1.0302071893,-1.0302071893,-2.8942382483,-1.6931060054,0.0739601825,-0.272,2.4119047619047618,0.5765,2.8258229820909087
2023-11,2023-12-31,32.5193396095,RESTRICTIVE,32.5193396095,37.3352669315,-1.0488396234,-0.7598839841,-0.7598839841,-2.5114210051,-1.2264714747,0.3024179702,-0.328,2.198571428571429,0.43838571428571427,6.275921805737195
2023-12,2024-01-31,40.0618030798,NEUTRAL,40.0618030798,41.7183776168,-0.5962918152,-0.4968973430,-0.4968973430,-1.9786134119,-0.3712928208,0.4616363149,-0.382,1.8355000000000001,0.17982,8.709993048029151
2024-01,2024-02-29,40.9895728303,NEUTRAL,40.9895728303,45.3528432033,-0.5406256302,-0.2788294078,-0.2788294078,-1.8804770787,-0.4226026640,0.4194066298,-0.4255,1.7919047619047621,0.1909809523809524,8.104023255257854
2024-02,2024-03-31,38.4661046558,RESTRICTIVE,38.4661046558,47.3692181075,-0.6920337207,-0.1578469135,-0.1578469135,-2.0054809107,-0.7345499776,0.1297429193,-0.44775,1.925,0.27992,3.6602654419582104
2024-03,2024-04-30,39.2211059609,RESTRICTIVE,39.2211059609,51.2624432424,-0.6467336423,0.0757465945,0.0757465945,-1.9248727235,-0.7246307905,-0.0131776500,-0.49260000000000004,1.8969999999999998,0.27413,1.440957225952788
2024-04,2024-05-31,33.5946015317,RESTRICTIVE,33.5946015317,50.7305273171,-0.9843239081,0.0438316390,0.0438316390,-2.1778100698,-1.3267729709,-0.4765442307,-0.483,2.145,0.44745454545454544,-5.7247258403450685
2024-05,2024-06-30,34.7315315349,RESTRICTIVE,34.7315315349,51.0673196756,-0.9161081079,0.0640391805,0.0640391805,-2.1220244886,-1.2175132293,-0.3889338942,-0.484,2.148181818181818,0.41604545454545455,-4.434693593814465
2024-06,2024-07-31,35.6672050779,RESTRICTIVE,35.6672050779,47.5178648456,-0.8599676953,-0.1489281093,-0.1489281093,-1.9533235622,-0.8808644371,-0.4567546727,-0.43875,2.05,0.31675789473684207,-5.5339617822152025
2024-07,2024-08-31,37.2690935913,RESTRICTIVE,37.2690935913,45.1377156088,-0.7638543845,-0.2917370635,-0.2917370635,-1.8198045351,-0.7923653504,-0.1515105891,-0.40825,1.9740909090909091,0.2892363636363636,-0.9278168479194382
2024-08,2024-09-30,40.5702070455,NEUTRAL,40.5702070455,45.9135751185,-0.5657875773,-0.2451854929,-0.2451854929,-1.5376776101,-0.2105137628,-0.2697734434,-0.41459999999999997,1.760909090909091,0.11992727272727272,-2.8092224247376785
2024-09,2024-10-31,42.9083545489,NEUTRAL,42.9083545489,52.4148515151,-0.4254987271,0.1448910909,0.1448910909,-1.3464880932,-0.1543423880,-0.3460555179,-0.48575,1.616,0.100675,-4.042151643817826
2024-10,2024-11-30,39.7583830114,RESTRICTIVE,39.7583830114,55.8449233308,-0.6144970193,0.3506953998,0.3506953998,-1.5418352283,-1.0698650415,-0.1969832073,-0.522,1.8095454545454546,0.36074999999999996,-1.7173424534669413
2024-11,2024-12-31,36.9530584236,RESTRICTIVE,36.9530584236,59.3038228637,-0.7828164946,0.5582293718,0.5582293718,-1.7620280287,-1.6684287929,-0.2590385285,-0.5578000000000001,2.034736842105263,0.535778947368421,-2.5921318603582932
2024-12,2025-01-31,37.6275454373,RESTRICTIVE,37.6275454373,58.7827260221,-0.7423472738,0.5269635613,0.5269635613,-1.7833338249,-1.7809766886,0.0679578572,-0.55025,2.0880952380952382,0.575852380952381,2.4685806820695433
2025-01,2025-02-28,34.6238089900,RESTRICTIVE,34.6238089900,59.1055759646,-0.9225714606,0.5463345579,0.5463345579,-1.8936221792,-2.2254345614,-0.1175636597,-0.5532,2.2285714285714286,0.7229666666666666,-0.37606295787587785
2025-02,2025-03-31,37.1824594311,RESTRICTIVE,37.1824594311,54.9957138765,-0.7690524341,0.2997428326,0.2997428326,-1.6367866843,-1.8434273401,0.1042614552,-0.5075000000000001,2.026842105263158,0.6215947368421052,3.0850389475516993
2025-03,2025-04-30,38.9668149717,RESTRICTIVE,38.9668149717,50.9789279020,-0.6619911017,0.0587356741,0.0587356741,-1.5192290288,-1.4999114543,0.3124404022,-0.4625,1.946190476190476,0.5254142857142857,6.268156933800828
2025-04,2025-05-31,36.3853086658,RESTRICTIVE,36.3853086658,47.5265028211,-0.8168814801,-0.1484098307,-0.1484098307,-1.5855008536,-1.4221087383,-0.1115064976,-0.4235,2.038095238095238,0.5087714285714287,-0.17275570309338573
2025-05,2025-06-30,36.6490391517,RESTRICTIVE,36.6490391517,53.7702402174,-0.8010576509,0.2262144130,0.2262144130,-1.6289954793,-1.5947636973,-0.2066858401,-0.4906,2.1104761904761906,0.5682619047619047,-1.7007443686961832
2025-06,2025-07-31,38.0141759032,RESTRICTIVE,38.0141759032,57.1971496649,-0.7191494458,0.4318289799,0.4318289799,-1.5730491160,-1.4826049398,-0.2527727073,-0.52725,2.0865,0.538,-2.3647228155400324
2025-07,2025-08-31,41.0689948885,NEUTRAL,41.0689948885,60.1553102230,-0.5358603067,0.6093186134,0.6093186134,-1.4645952979,-1.4509356923,0.1627711500,-0.5595,2.0081818181818183,0.5327909090909091,3.982338545992903
